symbol,calendarYear,marketCap,marginProfit,roe,roic,revenuePerShare,netIncomePerShare,debtToEquity,peRatio,shareValue,marketCap_YoY_Growth,marginProfit_YoY_Growth,roe_YoY_Growth,roic_YoY_Growth,revenuePerShare_YoY_Growth,netIncomePerShare_YoY_Growth,debtToEquity_YoY_Growth,peRatio_YoY_Growth,shareValue_YoY_Growth,date,date_NY,benchmark,return,target
AXON,2022,11796461490.0,0.1236529726413627,0.115995304657266,0.0309545885392368,16.73772382653707,2.069669306401474,0.5605952269271126,80.17222823316727,165.93,13.51497543251352,-277.87934814900933,-302.51518542739115,-155.0663588257006,28.31955739150103,-328.25399223569593,2077.3199449214203,-146.30275994473658,5.687898089171983,2022-12-31,2023-12-31,51.19047619047619,55.686132706562994,1
AXON,2023,19166794350.0,0.1114417314670482,0.1080789859270958,0.0659833175587201,21.07137947301031,2.348231012871487,0.4408486421502276,110.01047110952952,258.33,62.479183831930605,-9.875412546475092,-6.824688941988399,113.16166898837076,25.891547090784115,13.459237454429228,-21.36061440145908,37.217679405869575,55.686132706562994,2023-12-31,2024-12-31,26.98527037432625,130.0623233848179,1
AXON,2024,45018551360.0,0.1810464791315931,0.1619794944719279,0.0166390756919275,27.492818292232137,4.977477953213287,0.3100411786060279,119.4018347416944,594.32,134.87783370514435,62.45842266469637,49.87140477168283,-74.7829052743218,30.47469591370062,111.96713295795706,-29.67174014786339,8.536790668603334,130.0623233848179,2024-12-31,2025-04-29,0.0,,0
AZN,2020,131222666636.8,0.1200736371491903,0.204583279989758,0.0848541929191383,20.28734756097561,2.4359756097560976,1.304570477531686,41.05840633191489,49.99,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,16.52330466093219,0
AZN,2021,166520418549.19998,0.0029932918192265,0.002852195171641,-0.0053497408499013,26.38716502115656,0.078984485190409,0.7838698176632373,1486.7894513321428,58.25,26.89912712267737,-97.50711988885004,-98.6058512837492,-106.30462758039468,30.06710188134427,-96.7575830860508,-39.91357069904272,3521.157234679258,16.52330466093219,2021-12-31,2022-12-31,-33.07025260776676,16.39484978540773,1
AZN,2022,209873788264.8,0.0741358706680796,0.0887760887760887,0.0645014043618457,28.650516795865634,2.124031007751938,0.7892647892647893,63.83022757445254,67.8,26.0348671311986,2376.7338149888724,3012.553083981686,-1305.6921292371708,8.577472316159685,2589.174972314508,0.6882484157426427,-95.70684150891294,16.39484978540773,2022-12-31,2023-12-31,51.19047619047619,-0.6637168141592986,0
AZN,2023,210907031363.25,0.1299906136080854,0.1521344812610173,0.093173796237566,29.309808582688795,3.810000002399245,0.7312163094295276,35.416797877959695,67.35,0.4923164093013632,75.34104939574806,71.36875859076348,44.45235287416591,2.301151464459084,79.37591252171626,-7.35475351552608,-44.51406610347895,-0.6637168141592986,2023-12-31,2024-12-31,26.98527037432625,-2.7171492204899783,0
AZN,2024,203528944948.6472,0.1301018992843008,0.1724856568430343,0.1030193575127831,34.79528801389913,4.526933056752545,0.7383415877997352,28.930909018997472,65.52,-3.4982647884770457,0.0856105476591873,13.377095983323104,10.566877891412506,18.715507526208185,18.817140522357768,0.9744419371289004,-18.313030108796116,-2.7171492204899783,2024-12-31,2025-04-29,0.0,,0
BIIB,2020,39397974000.0,0.2975618463918599,0.3743741870280083,0.1744085155970404,83.55873213175886,24.863890615289,0.7325591188553354,9.848016297555368,244.86,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,-2.017479375969955,0
BIIB,2021,35772072000.0,0.1416993725925858,0.1419838134255499,0.1333142020519295,73.65325285043595,10.43661971830986,0.6937689900270992,22.988286099865043,239.92,-9.203270198614778,-52.379858402282665,-62.074358130111264,-23.562102690018104,-11.854511226550857,-58.02499343408347,-5.295153364393023,133.43062608021435,-2.017479375969955,2021-12-31,2022-12-31,-33.07025260776676,15.421807269089705,1
BIIB,2022,40236476000.0,0.299496726758016,0.227577604493442,0.0894089534442951,70.01651754989676,20.969717825189264,0.4940097397747303,13.20570940956382,276.92,12.480138136812435,111.36065832777489,60.28418944584395,-32.93366192938103,-4.937643837569706,100.92442180680668,-28.793338002115977,-42.554615197514245,15.421807269089705,2022-12-31,2023-12-31,51.19047619047619,-6.554239491549918,0
BIIB,2023,37444019000.0,0.118050754402375,0.0784558833466221,0.0794256785159918,67.97235659986178,8.02418797512094,0.4958444261253835,32.24874601670829,258.77,-6.940113244509782,-60.58362450893951,-65.52565727139337,-11.16585592797843,-2.919541019129124,-61.73440175965498,0.3713866757950601,144.20305654577822,-6.554239491549918,2023-12-31,2024-12-31,26.98527037432625,-40.905050817328124,0
BIIB,2024,22280444000.0,0.1686871505493029,0.0976429767887054,0.1845575045244164,66.40974605353466,11.202470830473576,0.3966439339554917,13.650559980394558,152.92,-40.49665448572708,42.89375057641236,24.455901359638958,132.36503354171165,-2.2988912323959387,39.60877867276948,-20.006374367271217,-57.67103634565476,-40.90505081732813,2024-12-31,2025-04-29,0.0,,0
BKNG,2020,91260160980.0,0.0086815773984696,0.0120580421009605,0.0114261828439729,165.8612778835359,1.4399375213550056,2.530145105252401,1546.7823894915257,2227.27,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,7.720662515096954,0
BKNG,2021,98469197660.0,0.1063150209892316,0.1885723535124635,0.0743366683616479,266.9947858291506,28.385556259441547,1.825348009064422,84.52291644635193,2399.23,7.899434542505235,1124.6048858352851,1463.8720775194713,550.5818205146184,60.974755070094425,1871.304715549759,-27.855995086007933,-94.53556511758988,7.720662515096954,2021-12-31,2022-12-31,-33.07025260776676,-16.003050978855715,1
BKNG,2022,80353244160.0,0.1789350497366881,1.0992092020129405,0.2287362375055529,428.6215890850722,76.6954253611557,4.686196980589504,26.27640423806409,2015.28,-18.397584148651013,68.30646137464622,482.9111115910687,207.70310608050264,60.53556542461702,170.191729413953,156.72896112513928,-68.91209468056849,-16.003050978855715,2022-12-31,2023-12-31,51.19047619047619,76.01623595728633,1
BKNG,2023,128196530800.0,0.2007488883688275,-1.5630466472303206,0.3519627371420352,591.1732152739347,118.67736579966795,-5.467565597667639,29.889608486826766,3547.22,59.54120103070646,12.19092551416814,-242.1973764746485,53.87274923305094,37.92427407491121,54.738519593340776,-216.6738321140705,13.75075606246221,76.01623595728633,2023-12-31,2024-12-31,26.98527037432625,40.06517780120771,1
BKNG,2024,167048217240.0,0.2477779181936897,-1.4631840796019902,0.4414128378282269,706.05555886027,174.94497650347986,-4.249004975124378,28.39990092485549,4968.42,30.306347759607235,23.426794642298464,-6.388969120357634,25.414650827111277,19.43294124601056,47.41225112697045,-22.28707823941017,-4.984031699939573,40.06517780120771,2024-12-31,2025-04-29,0.0,,0
BKR,2020,14073750000.000002,-0.761217097319488,-0.8639951759675474,0.0663068333018689,30.67407407407408,-23.34962962962963,0.418429996710887,-0.8929477825011104,20.85,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,15.395683453237385,0
BKR,2021,19825440000.0,-0.0160693416439423,-0.019706198495163,-0.0292884792232511,24.92233009708738,-0.4004854368932038,0.4017078705362474,-60.077090909090906,24.06,40.868212096989055,-97.88899359978538,-97.71917725430644,-144.17113254362818,-18.75115761635364,-98.28483173718094,-3.996397558990894,6627.951184426196,15.395683453237384,2021-12-31,2022-12-31,-33.07025260776676,22.734829592684957,1
BKR,2022,29146110000.0,-0.0273208546038948,-0.0397934595524957,-1.3090519202027422,21.43465045592705,-0.585612968591692,0.4583132530120481,-50.42579584775087,29.53,47.01368544657774,70.01850610472285,101.93371929275573,4369.511408306688,-13.99419567742556,46.2257836725922,14.09118083751686,-16.06485086960093,22.73482959268496,2022-12-31,2023-12-31,51.19047619047619,15.746698272942773,0
BKR,2023,34453440000.0,0.0761781541598055,0.1264315460697553,0.0814588844866942,25.303571428571427,1.927579365079365,0.3917881311816762,17.732084405558414,34.18,18.20939398087773,-378.8278597586238,-417.7194129175079,-106.22273900901334,18.049844015882037,-429.1558535178777,-14.515207970349287,-135.1647090689384,15.746698272942773,2023-12-31,2024-12-31,26.98527037432625,20.0117027501463,0
BKR,2024,41006234877.58,0.1070466060584282,0.1746701846965699,0.1116414280357957,27.83834174017609,2.9800000015805304,0.3531515684549985,13.765100663840215,41.02,19.01927609428842,40.521396506756126,38.15395771574303,37.05248818381701,10.017440892721318,54.59804434344699,-9.861596013678508,-22.371784675662177,20.0117027501463,2024-12-31,2025-04-29,0.0,,0
CCEP,2019,21142278336.000004,0.090704834737656,0.17655015697008,0.0805410051061303,25.71287050214592,2.332281669527897,1.0430474334166502,19.45292311506431,50.93,,,,,,,,,,2019-12-31,2020-12-31,45.14248704663213,-2.1598272138228958,0
CCEP,2020,18550762230.0,0.046954554026023,0.082655601659751,0.0365557553956834,23.30989010989011,1.0945054945054946,1.192863070539419,37.25052656626506,49.83,-12.257506333115009,-48.2336810801444,-53.18293504901348,-54.61224335664394,-9.34543808345033,-53.07147036288094,14.363262141590848,91.49063791558564,-2.159827213822896,2020-12-31,2021-12-31,26.80882259195512,12.241621513144697,0
CCEP,2021,22428287952.0,0.0713507229528445,0.139627470496232,0.0534483752886804,30.18201754385965,2.1535087719298245,1.868334992179724,22.839397099796333,55.93,20.90224473757378,51.95698145338743,68.92680918469844,46.21056167530797,29.481595157987385,96.7563235397731,56.62610724756976,-38.68704900273753,12.241621513144697,2021-12-31,2022-12-31,-33.07025260776676,-1.0906490255676693,1
CCEP,2022,23610150036.0,0.0870669745958429,0.202497650060427,0.0694746354121321,37.89934354485777,3.299781181619256,1.598898885457231,15.656598167108754,55.32,5.269515384006862,22.026758794560774,45.02708481415312,29.984559936372523,25.569284723208185,53.22812818924447,-14.421188269248807,-31.449161732695785,-1.0906490255676693,2022-12-31,2023-12-31,51.19047619047619,20.643528561099057,0
CCEP,2023,27761345044.284286,0.0911922194295705,0.2092527582748244,0.07613138187338,39.80602758955729,3.630000002566447,1.4287863590772316,16.63352009843277,66.74,17.582247473881687,4.738013297092958,3.335894620200097,9.581549326253056,5.030915753046639,10.0072945074845,-10.639354866480687,6.239681959624677,20.643528561099057,2023-12-31,2025-04-29,26.98527037432625,,0
CDNS,2020,37344711040.0,0.2201520673035169,0.2369192681320391,0.1910590986094969,9.801302753097966,2.1577770633621696,0.1391056943832736,63.22710641266144,136.43,,,,,,,,,,2021-01-02,2022-01-01,28.62500404125312,36.590192772850536,1
CDNS,2021,50967470400.0,0.232897648250946,0.2539356180502978,0.2066145851986842,10.925778050778051,2.544588013338013,0.126825690751366,73.23385908571674,186.35,36.47841683768456,5.789444134475041,7.182341078639154,8.141714633010455,11.472712617969735,17.92636304017101,-8.827822388113681,15.826681372613647,36.590192772850536,2022-01-01,2022-12-31,-33.07025260776676,-13.796619264824262,1
CDNS,2022,43565246720.0,0.2383546367230646,0.3092594002505544,0.2241885785252469,13.13327531913952,3.1303770676774905,0.2725126433775222,51.31650166322712,160.64,-14.523427633167374,2.3430844034280307,21.786538897154006,8.50568865197161,20.204485740988183,23.020978298606167,114.87179905194962,-29.92790178766409,-13.796619264824262,2022-12-31,2023-12-31,51.19047619047619,69.5530378486056,1
CDNS,2023,73371302970.0,0.2545593065599735,0.3058346412491837,0.2273639447131799,15.182904510711596,3.864949643813038,0.2367711031231062,70.47181078698047,272.37,68.41704912534465,6.79855448154616,-1.107406597372962,1.416381783952203,15.606382579866352,23.465945483703223,-13.115553029553151,37.32777664670748,69.5530378486056,2023-12-31,2024-12-31,26.98527037432625,10.313176928442914,0
CDNS,2024,81488357520.0,0.2274130495485713,0.2258406728206954,0.1343191902342391,17.113048095217025,3.891730454404673,0.5298259705946922,77.20473026592539,300.46,11.062982694090762,-10.664020647387584,-26.155954113553783,-40.92326714172599,12.712610970738217,0.692914864609051,123.771382405232,9.55406055805339,10.313176928442914,2024-12-31,2025-04-29,0.0,,0
CDW,2020,18793254000.0,0.0426966292134831,0.6078945339603732,0.0944581332066902,129.50561009817673,5.52945301542777,3.157967774265669,23.83418389346861,131.79,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,55.383564762121566,1
CDW,2021,28362030000.0,0.047481364789057,1.400878560294743,0.1239904768841324,150.33068592057762,7.137906137184116,9.979736431911578,28.6890855755614,204.78,50.916014863631375,11.206354374370564,130.44763228386947,31.265008819114048,16.08044300676521,29.08882880944259,216.0176779901496,20.369489904889093,55.383564762121566,2021-12-31,2022-12-31,-33.07025260776676,-12.794218185369655,1
CDW,2022,24144016000.0,0.0469288845284162,0.6951287968564835,0.1571241827456922,175.6560650887574,8.243343195266272,3.803343104846255,21.66354060116645,178.58,-14.87204547770382,-1.163572831352433,-50.37908234456601,26.722782825105877,16.846446893457024,15.486853383004108,-61.88934316256547,-24.488563624278125,-12.794218185369656,2022-12-31,2023-12-31,51.19047619047619,27.29308993168327,0
CDW,2023,30597272000.0,0.051660741017964,0.5406609547123623,0.1431898094948972,158.8112927191679,8.204309063893016,2.844014687882497,27.70739110748891,227.32,26.72817976926456,10.083036358306252,-22.22147073213724,-8.868382324920654,-9.589633219369896,-0.4735230652009203,-25.223294099903136,27.89871987036614,27.29308993168327,2023-12-31,2024-12-31,26.98527037432625,-23.438324828435686,0
CDW,2024,23286552000.0,0.0513269869087134,0.4581119564755387,0.1313495003913286,156.94095665171898,8.055306427503737,2.5468185489012622,21.60563369827426,174.04,-23.893371931981388,-0.6460497907581408,-15.268163442788396,-8.26896072097265,-1.1777097430699213,-1.81615094249723,-10.449880594762718,-22.02212898913255,-23.43832482843569,2024-12-31,2025-04-29,0.0,,0
CEG,2021,13719885354.0,-0.0037152017914397,-0.0065068187895534,0.001955792815833,60.1505026249653,-0.2234712551082735,0.7305463945093146,-187.94363498630136,42.0,,,,,,,,,,2021-12-31,2022-12-31,-33.07025260776676,105.26190476190473,1
CEG,2022,28276880000.0,-0.0063011456628477,-0.013977128335451,-0.0020516528516505,74.51219512195122,-0.4695121951219512,0.5235069885641678,-183.61610389610388,86.21,106.10143066360205,69.60439880725514,114.80740108962416,-204.9013389885406,23.876263489484373,110.09959195623122,-28.340350113452928,-2.3025685815392998,105.26190476190472,2022-12-31,2023-12-31,51.19047619047619,35.587518849321434,0
CEG,2023,37755470000.0,0.0651336383337346,0.148558352402746,0.0226132419553206,77.14551083591331,5.024767801857585,0.8476887871853547,23.262766481823785,116.89,33.52063594003298,-1133.6792992704386,-1162.8674849178344,-1202.1963066085402,3.53407346227319,-1170.2102850709662,61.92501832885293,-112.66924087169753,35.587518849321434,2023-12-31,2024-12-31,26.98527037432625,91.38506287963042,1
CEG,2024,70468650000.0,0.1590716225390359,0.2847485948655628,0.09333060873312,74.81904761904762,11.901587301587302,0.6389184262494304,18.79665244065084,223.71,86.64487556372626,144.22345597213172,91.67457787469336,312.7254681903783,-3.015681912864665,136.85845338340718,-24.62818478808955,-19.198550802900066,91.38506287963042,2024-12-31,2025-04-29,0.0,,0
CHTR,2020,134504016888.8522,0.0669896251325446,0.1353497164461247,0.0529744436927119,236.5622269789115,15.84721490583722,3.476244486452426,41.74550493136319,661.549988,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,-1.4481168730668958,0
CHTR,2021,119746913180.5183,0.0900506946325606,0.3312455516014235,0.0657632396071481,281.38605953396615,25.33901012095272,6.516797153024911,25.729891100240287,651.969971,-10.97149665093533,34.42483736009532,144.73309608540936,24.14144448334368,18.94800920987716,59.89566792344856,87.46659443609583,-38.36488229680138,-1.4481168730668958,2021-12-31,2022-12-31,-33.07025260776676,-47.98840114064088,0
CHTR,2022,54765110449.50813,0.0935729887823479,0.5543370983660489,0.0698351110058528,334.4987415121068,31.300046987221872,10.703256936067552,10.833849742731578,339.100006,-54.265952253024,3.911456945623248,67.34929591841401,6.191713521154019,18.87537785848605,23.5251370823677,64.24106328212787,-57.89391528893644,-47.98840114064088,2022-12-31,2023-12-31,51.19047619047619,14.62105370767819,0
CHTR,2023,57994238511.84,0.0834508396359441,0.4110589933249143,0.0708936634345689,365.9785748487208,30.541219359891965,8.819862890131697,12.726407397814352,388.68,5.896323472786613,-10.817383604095522,-25.84674658496749,1.5157882810945766,9.411046868011796,-2.424365776957771,-17.596457388491192,17.468930251247848,14.62105370767819,2023-12-31,2024-12-31,26.98527037432625,-11.811773181022955,0
CHTR,2024,49037134483.49,0.0922755741127348,0.3261050875729774,0.0739849347916799,385.04463298843626,35.53021456803525,6.026368127285559,9.647282015244931,342.77,-15.444817033887482,10.57477014645849,-20.66708358933449,4.360433933512375,5.209610466294778,16.3352849450898,-31.67276858659224,-24.194773012674677,-11.811773181022955,2024-12-31,2025-04-29,0.0,,0
CMCSA,2020,239677600000.0,0.1017148816190954,0.1166258870940956,0.0536184063931239,22.64188893747267,2.30301705290774,1.2059829722219146,22.752762483387123,52.4,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,-3.9503816793893143,0
CMCSA,2021,230712720000.0,0.1216565708639429,0.1473483744744619,0.0606457316208881,25.38939790575916,3.0887870855148343,1.0408774924031137,16.29442192245215,50.33,-3.740391258924491,19.605478497753804,26.34276844177734,13.10618069519014,12.134627883185669,34.11915824135987,-13.690531593046384,-28.38486344526524,-3.9503816793893134,2021-12-31,2022-12-31,-33.07025260776676,-30.518577389231073,1
CMCSA,2022,154077820000.0,0.0442241017236693,0.0663429820985137,0.0506844496599125,27.559464366772584,1.2187925556059918,1.2352272586882127,28.69233147113594,34.97,-33.2165907454084,-63.64840681468142,-54.9754231526917,-16.425363656664427,8.547136364037922,-60.54138657463193,18.671723397188305,76.08683270684591,-30.518577389231076,2022-12-31,2023-12-31,51.19047619047619,25.39319416642838,0
CMCSA,2023,180749700000.0,0.126575198236436,0.1860633834322818,0.0758852742067575,29.49344978165939,3.733139252789908,1.173959832170538,11.746146347803483,43.85,17.310655096236438,186.2131582170525,180.45676806627927,49.721018410853766,7.017500010698829,206.2981666255556,-4.960012506746292,-59.06172225976152,25.39319416642838,2023-12-31,2024-12-31,26.98527037432625,-14.412770809578113,0
CMCSA,2024,146667240000.0,0.1308645367773638,0.1892473118279569,0.115689068022459,31.66095189355169,4.143295803480041,1.1581697054698457,9.0580064229249,37.53,-18.856164076620875,3.388766994396075,1.711206330306192,52.45259272207652,7.34909658903371,10.986907343025257,-1.3450312581392063,-22.88529229317208,-14.412770809578111,2024-12-31,2025-04-29,0.0,,0
COST,2020,153768975020.0,0.0239984168960368,0.2188798949901553,0.1334251180962679,377.0339839519599,9.048218730852795,0.5560599431196674,38.423032238880566,348.37,,,,,,,,,,2020-08-30,2021-08-29,28.954150841020063,29.270603094411097,1
COST,2021,202017567770.0,0.0255551755993242,0.2850717376451833,0.1665346183490134,442.1888153395819,11.300212824060177,0.5769186973354589,40.34702771519873,450.34,31.377326111281256,6.48692249172691,30.24117069226715,24.81504286835749,17.28089089070648,24.888811380393427,3.751170080471433,5.007401457429106,29.270603094411097,2021-08-29,2022-08-28,-19.946878451585743,18.092996402717954,1
COST,2022,235605300060.0,0.0257497113952607,0.2831121015405484,0.1823622151475273,511.55976206522695,13.172516234607832,0.4378936149597907,40.31575976386036,531.82,16.62614428079845,0.7612383455569471,-0.6874185848174008,9.504088072152882,15.688082628768264,16.56874467497802,-24.097863878873348,-0.0774975335459116,18.092996402717954,2022-08-28,2023-09-03,24.197628198810797,2.337256966642842,0
COST,2023,241567539500.0,0.025968880267448,0.2510974539069359,0.1648435083305219,545.8776985224871,14.175832593600598,0.354537473062495,38.39280665924984,544.25,2.530604973012762,0.8511507908695481,-11.30811698242692,-9.606544208093291,6.708490190611283,7.616740348793627,-19.03570617373579,-4.769730536826655,2.337256966642842,2023-09-03,2024-09-01,22.149337424286507,63.96508957280662,1
COST,2024,396139975320.0,0.0289523016038325,0.3118702904072475,0.2037381402987688,573.2033682199706,16.595556797037265,0.3501820336974007,53.772224150943394,892.38,63.98725430574665,11.488448118127549,24.20288838246676,23.594882420398772,5.005822690951689,17.069362151814673,-1.2284849123202712,40.05807032601574,63.96508957280662,2024-09-01,2025-04-29,10.701370693575283,,0
CPRT,2020,21743754480.0,0.3173342377049515,0.2811417962366982,0.2264006376157678,2.3644554935206386,0.7503226816236568,0.2081496965675255,31.06663382420807,23.31,,,,,,,,,,2020-07-31,2021-07-31,37.16467888182397,57.657657657657666,1
CPRT,2021,34729044000.0,0.3478147350187243,0.2653560961815436,0.2266252762858758,2.849193869258249,0.9909916106530317,0.1467949827737213,37.08406772059648,36.75,59.71962906380279,9.605171359452449,-5.614853524612318,0.0992217479922619,20.50105730752589,32.07539035186575,-29.476244647755333,19.369442889880915,57.65765765765767,2021-07-31,2022-07-31,-13.522780261678149,-12.843537414965988,1
CPRT,2022,30598560720.0,0.3113837758692641,0.2356732609117219,0.2275864716694466,3.686437269131788,1.1478967563674347,0.0258286548401623,28.068726408776936,32.03,-11.893455172563916,-10.474242601452454,-11.186038571171242,0.4241342357409028,29.38527310854788,15.833145712606743,-82.40494712276633,-24.310551312073105,-12.843537414965988,2022-07-31,2023-07-31,21.698861293494478,37.995629097720894,1
CPRT,2023,42147970800.0,0.3198695548127699,0.2067229066178533,0.1882593125641675,4.057910555447191,1.2980020428409331,0.020117612869607,34.05233469683884,44.2,37.74494554069339,2.7251833914007983,-12.284106470913036,-17.280095260846185,10.076755935220085,13.076549405759508,-22.11126365618896,21.317704982121533,37.995629097720894,2023-07-31,2024-07-31,22.77679316096748,18.39366515837102,0
CPRT,2024,50275471870.0,0.3217080345343668,0.181156034992506,0.1592823022333801,4.4099625392536375,1.4187203808734734,0.0157805457753849,36.88535155023404,52.33,19.283255909439887,0.5747592085383113,-12.367701307823651,-15.392072740577278,8.675696001575606,9.300319571787764,-21.558557281785628,8.319596522872775,18.39366515837102,2024-07-31,2025-04-29,8.52527225253148,,0
CRWD,2021,46819717560.0,-0.1059297514517896,-0.106399915458077,-0.0516930848810154,4.015678098422087,-0.4253797828762468,0.8948027393420892,-505.4542050545725,215.8,,,,,,,,,,2021-01-31,2022-01-31,12.601575584641145,-16.29286376274329,0
CRWD,2022,41030930880.0,-0.1600847068808496,-0.2265413876876162,-0.0927762854762801,6.390689524614558,-1.0230516593144376,0.7552575446204001,-176.5697737307318,180.64,-12.363993167155709,51.12346124375344,112.9150072274978,79.47523482072695,59.14347136354638,140.5031222680529,-15.595079070085417,-65.06710757077032,-16.29286376274329,2022-01-31,2023-01-31,-18.848643437543046,-41.37511071744906,0
CRWD,2023,24689420100.0,-0.081332354111749,-0.1245421520714437,-0.073635167993022,9.613303651469725,-0.7818726167651058,0.535389484169957,-135.44405793126148,105.9,-39.8272971865853,-49.19417619805221,-45.02454790151717,-20.63147644357013,50.42670457456673,-23.57447352276908,-29.11166687662165,-23.29148128274031,-41.37511071744906,2023-01-31,2024-01-31,41.52807005634378,176.2039660056657,1
CRWD,2024,69801322500.0,0.0292342962244174,0.0387712406953275,-0.0003712562597177,12.804196331666924,0.3743216684755507,0.3441368085244905,781.4134864038868,292.5,182.71754548013868,-135.94423958791376,-131.13101873579828,-99.49581664599056,33.1924673960482,-147.87501959388948,-35.72215766284161,-676.9271080171402,176.2039660056657,2024-01-31,2025-01-31,22.605942873588013,16.97777777777778,0
CRWD,2025,97427632500.0,-0.0048742621958992,0.0,0.0,16.153724208375895,-0.0787374872318692,0.0,-5055.660448342068,342.16,39.578490794354224,-116.67309573140363,-100.0,-100.0,26.159610411666566,-121.03471261830305,-100.0,-746.9891467587191,16.97777777777778,2025-01-31,2025-04-29,0.0,,0
CSCO,2020,196550400000.0,0.2274598892517392,0.2957278481012658,0.150039083821624,11.638574126534468,2.6473087818696883,0.3845727848101266,17.527233814874265,46.4,,,,,,,,,,2020-07-25,2021-07-31,42.65534512443261,19.331896551724135,0
CSCO,2021,233772140000.0,0.2125938415833634,0.2565960024227741,0.1383330184781759,11.79962103268593,2.508526764566556,0.2792489400363416,22.072716457369463,55.37,18.93750407020285,-6.535678759573715,-13.232384413486765,-7.802010679673987,1.3837339900967471,-5.242381177956734,-27.38723303724835,25.933827839038305,19.33189655172413,2021-07-31,2022-07-30,-13.470664070000282,-18.06032147372223,0
CSCO,2022,189192900000.0,0.2291056500572182,0.2969853921001684,0.1633279628427576,12.36378896882494,2.8326139088729017,0.239232645261861,16.01700812732814,45.37,-19.06952642004304,7.766832919936717,15.740459436639131,18.068675605835228,4.781237758197632,12.91942142631848,-14.32997194878264,-27.43526535004028,-18.06032147372223,2022-07-30,2023-07-29,21.56216319026185,14.8115494820366,0
CSCO,2023,213204370000.0,0.221288466261974,0.2843776069262507,0.1705035366887953,13.925726850720745,3.081602736379184,0.1891867517417085,16.903541584079917,52.09,12.691528064742386,-3.412043218179839,-4.245254315291469,4.393352933046701,12.633165171568384,8.790072897910584,-20.919341281944583,5.534950408367334,14.8115494820366,2023-07-29,2024-07-27,20.72859080004172,-8.082165482818205,0
CSCO,2024,193578840000.0,0.1918108655651171,0.2270277405020128,0.1075563863096975,13.307692307692308,2.552559980212713,0.6811272191301669,18.75763953488372,47.88,-9.205031773035422,-13.320893399821232,-20.16680112197117,-36.91838398284345,-4.4380774494111925,-17.16777928319485,260.02902574282336,10.968695178944188,-8.082165482818205,2024-07-27,2025-04-29,10.424001555176352,,0
CSGP,2020,35190873900.0,0.136905002293524,0.0422535499489429,0.0364520398407358,4.357468547264466,0.5965592414572006,0.2127459765943074,154.93851000317002,92.43,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,-14.497457535432224,0
CSGP,2021,30996356300.0,0.1505039516288735,0.051228431884744,0.0449178346263837,4.956872593763545,0.7460289130822774,0.196374371637587,105.93423205741628,79.03,-11.91933343832078,9.933128160060466,21.240539426026707,23.224474741704924,13.755785956857292,25.055293965436,-7.695377002564885,-31.628210407310053,-14.497457535432224,2021-12-31,2022-12-31,-33.07025260776676,-2.214348981399472,1
CSGP,2022,30624827520.0,0.169309095174622,0.0537836233160958,0.0422722218879497,5.507159007176671,0.9324121084878522,0.1609258410441388,82.88180654939107,77.28,-1.198620819828422,12.4947839191093,4.98783846653863,-5.889893759215248,11.101483909541376,24.983374254962577,-18.05150554924204,-21.761072941493364,-2.214348981399472,2022-12-31,2023-12-31,51.19047619047619,13.082298136645964,0
CSGP,2023,35419167000.0,0.1526272912423625,0.05105878505437,0.0248129683786653,6.057241549469529,0.924500370096225,0.1513095140762543,94.52673338670937,87.39,15.655074226520904,-9.852869342343515,-5.066297310821644,-41.30195369328672,9.988499361939908,-0.8485237717963723,-5.975626354034047,14.050039836401051,13.082298136645964,2023-12-31,2024-12-31,26.98527037432625,-18.079871838883165,0
CSGP,2024,29087017000.0,0.0506907389810686,0.0183623485801284,0.0003551491547181,6.734432685207975,0.3413733694314546,0.020983649963593,209.71173035328047,71.59,-17.877749637646755,-66.78789319494969,-64.0368478008726,-98.56869541242206,11.179860175755271,-63.07482609272257,-86.1319692342558,121.85441392050298,-18.079871838883165,2024-12-31,2025-04-29,0.0,,0
CSX,2020,69514498608.5,0.2612680714353208,0.2109077040427154,0.0870046688905249,4.60530905650314,1.2032202155561924,1.2742181540808544,25.140867489511752,30.25,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,24.297520661157023,0
CSX,2021,84600000000.0,0.301948570515892,0.2800740740740741,0.1108385148798573,5.565333333333333,1.6804444444444444,1.2122962962962962,22.37503306003703,37.6,21.70123023753694,15.570405850621526,32.794615230058334,27.393755178037328,20.84603367660085,39.66225157442636,-4.859596261930898,-11.001348424546489,24.297520661157023,2021-12-31,2022-12-31,-33.07025260776676,-17.60638297872341,1
CSX,2022,66173280000.0,0.280482057496802,0.329980198019802,0.1168557849905768,6.953651685393258,1.950374531835206,1.4294653465346534,15.884128660585697,30.98,-21.780992907801423,-7.109327585957292,17.81890169974416,5.428862085748709,24.94582568387502,16.063017631029176,17.913859087240745,-29.00958573797339,-17.60638297872341,2022-12-31,2023-12-31,51.19047619047619,11.91091026468689,0
